Trial Number	Score	Moogles Eaten	Time Taken	Data Location
0	3381	57	3.279808521270752	B10CA15NAV4data0
1	4284	65	10.05127763748169	B10CA15NAV4data1
2	3173	55	3.277427911758423	B10CA15NAV4data2
3	3645	56	7.075995445251465	B10CA15NAV4data3
4	4049	61	6.025170564651489	B10CA15NAV4data4
5	3943	63	4.581630229949951	B10CA15NAV4data5
6	4979	76	6.643747329711914	B10CA15NAV4data6
7	3761	59	4.1122987270355225	B10CA15NAV4data7
8	2482	42	1.4762940406799316	B10CA15NAV4data8
9	4408	68	7.4934797286987305	B10CA15NAV4data9
10	3918	59	4.607194662094116	B10CA15NAV4data10
11	4255	67	4.901222467422485	B10CA15NAV4data11
12	3774	60	4.395342111587524	B10CA15NAV4data12
13	3658	62	6.786269426345825	B10CA15NAV4data13
14	4522	71	5.605639934539795	B10CA15NAV4data14
15	4838	72	5.624423265457153	B10CA15NAV4data15
16	3879	63	4.813859701156616	B10CA15NAV4data16
17	4544	68	4.0685341358184814	B10CA15NAV4data17
18	3803	61	4.111004590988159	B10CA15NAV4data18
19	3687	60	5.752709150314331	B10CA15NAV4data19
20	3700	58	4.262054204940796	B10CA15NAV4data20
21	4396	67	5.324413537979126	B10CA15NAV4data21
22	4640	67	5.77595591545105	B10CA15NAV4data22
23	4586	72	6.999716520309448	B10CA15NAV4data23
24	4076	61	7.27205228805542	B10CA15NAV4data24
25	4423	65	5.540154218673706	B10CA15NAV4data25
26	3715	61	7.8967015743255615	B10CA15NAV4data26
27	3516	59	4.11353325843811	B10CA15NAV4data27
28	3598	58	6.783305644989014	B10CA15NAV4data28
29	3528	56	6.5806803703308105	B10CA15NAV4data29
30	3630	59	4.765686511993408	B10CA15NAV4data30
31	4569	73	10.849223852157593	B10CA15NAV4data31
32	3791	68	3.737854242324829	B10CA15NAV4data32
33	3822	56	2.9087390899658203	B10CA15NAV4data33
34	3714	59	4.289712905883789	B10CA15NAV4data34
35	4375	69	9.795293092727661	B10CA15NAV4data35
36	4858	78	8.133858680725098	B10CA15NAV4data36
37	4184	64	3.5218772888183594	B10CA15NAV4data37
38	4067	68	5.461187839508057	B10CA15NAV4data38
39	3934	64	4.300603866577148	B10CA15NAV4data39
40	3414	56	3.682671308517456	B10CA15NAV4data40
41	4479	72	5.497065544128418	B10CA15NAV4data41
42	4313	69	4.700098276138306	B10CA15NAV4data42
43	3691	60	5.734285593032837	B10CA15NAV4data43
44	3761	61	3.185380458831787	B10CA15NAV4data44
45	3751	56	3.110117197036743	B10CA15NAV4data45
46	3931	63	4.288047790527344	B10CA15NAV4data46
47	3979	64	3.388249635696411	B10CA15NAV4data47
48	3915	62	3.5232696533203125	B10CA15NAV4data48
49	4190	64	4.940929651260376	B10CA15NAV4data49
50	4222	62	3.8056752681732178	B10CA15NAV4data50
51	3969	61	4.403558731079102	B10CA15NAV4data51
52	3838	63	4.805574655532837	B10CA15NAV4data52
53	4371	68	5.1910600662231445	B10CA15NAV4data53
54	3392	55	3.1674370765686035	B10CA15NAV4data54
55	4153	59	3.661489963531494	B10CA15NAV4data55
56	4649	70	8.097812414169312	B10CA15NAV4data56
57	4057	65	3.934040069580078	B10CA15NAV4data57
58	4002	66	3.75410795211792	B10CA15NAV4data58
59	3720	61	3.598991632461548	B10CA15NAV4data59
60	3803	57	3.82505202293396	B10CA15NAV4data60
61	4125	66	4.932299613952637	B10CA15NAV4data61
62	4762	71	5.857198476791382	B10CA15NAV4data62
63	3423	54	3.4179649353027344	B10CA15NAV4data63
64	3462	59	4.045176267623901	B10CA15NAV4data64
65	3836	60	3.4125165939331055	B10CA15NAV4data65
66	4137	63	10.008152484893799	B10CA15NAV4data66
67	4052	62	4.818382978439331	B10CA15NAV4data67
68	4015	62	3.4518883228302	B10CA15NAV4data68
69	3972	62	5.278313159942627	B10CA15NAV4data69
70	4009	65	3.902400016784668	B10CA15NAV4data70
71	4372	67	6.193547010421753	B10CA15NAV4data71
72	3612	59	3.089862585067749	B10CA15NAV4data72
73	3863	64	3.6624860763549805	B10CA15NAV4data73
74	3146	54	2.699716329574585	B10CA15NAV4data74
75	4507	70	4.598433971405029	B10CA15NAV4data75
76	4053	66	4.248720169067383	B10CA15NAV4data76
77	3691	57	3.4237968921661377	B10CA15NAV4data77
78	3767	58	3.3968887329101562	B10CA15NAV4data78
79	3534	53	2.9552266597747803	B10CA15NAV4data79
80	3893	62	3.626446485519409	B10CA15NAV4data80
81	4243	71	10.47527551651001	B10CA15NAV4data81
82	4408	66	6.142266511917114	B10CA15NAV4data82
83	4812	72	6.958061456680298	B10CA15NAV4data83
84	3133	48	2.313201904296875	B10CA15NAV4data84
85	4048	59	3.6189043521881104	B10CA15NAV4data85
86	3759	62	8.00878119468689	B10CA15NAV4data86
87	4065	67	4.903866529464722	B10CA15NAV4data87
88	4267	62	5.898504972457886	B10CA15NAV4data88
89	3617	56	6.0556817054748535	B10CA15NAV4data89
90	3331	53	2.399207592010498	B10CA15NAV4data90
91	3958	65	4.394690275192261	B10CA15NAV4data91
92	3723	60	4.627169847488403	B10CA15NAV4data92
93	3966	61	4.125378847122192	B10CA15NAV4data93
94	4699	72	6.46262526512146	B10CA15NAV4data94
95	4866	81	9.120922088623047	B10CA15NAV4data95
96	4492	68	3.2866709232330322	B10CA15NAV4data96
97	3827	57	4.653806924819946	B10CA15NAV4data97
98	4027	62	4.145982027053833	B10CA15NAV4data98
99	3670	61	3.8375513553619385	B10CA15NAV4data99
100	4525	69	5.119997978210449	B10CA15NAV4data100
101	3801	65	4.745314836502075	B10CA15NAV4data101
102	4382	67	7.461363792419434	B10CA15NAV4data102
103	4216	68	4.95073676109314	B10CA15NAV4data103
104	4348	67	5.39584755897522	B10CA15NAV4data104
105	3993	63	4.2979888916015625	B10CA15NAV4data105
106	4353	68	5.6369240283966064	B10CA15NAV4data106
107	4006	66	4.694921255111694	B10CA15NAV4data107
108	4214	68	5.626942157745361	B10CA15NAV4data108
109	3401	54	4.899488925933838	B10CA15NAV4data109
110	4052	66	9.033253192901611	B10CA15NAV4data110
111	4594	70	11.139620065689087	B10CA15NAV4data111
112	4871	73	6.498064041137695	B10CA15NAV4data112
113	3986	67	3.8753533363342285	B10CA15NAV4data113
114	4316	68	8.624370336532593	B10CA15NAV4data114
115	3841	61	7.373385906219482	B10CA15NAV4data115
116	3808	60	4.709047079086304	B10CA15NAV4data116
117	4399	73	5.8742995262146	B10CA15NAV4data117
118	4329	68	5.42806339263916	B10CA15NAV4data118
119	4308	66	6.277053117752075	B10CA15NAV4data119
120	4318	61	4.314173221588135	B10CA15NAV4data120
121	3841	59	3.9009199142456055	B10CA15NAV4data121
122	3876	61	4.052063941955566	B10CA15NAV4data122
123	3681	61	4.150188207626343	B10CA15NAV4data123
124	3673	55	5.024313449859619	B10CA15NAV4data124
125	4086	63	4.199646234512329	B10CA15NAV4data125
126	4069	63	6.689892053604126	B10CA15NAV4data126
