Trial Number	Score	Moogles Eaten	Time Taken	Data Location
0	5093	76	14.238142251968384	B11CA15NAV3data0
1	4641	75	12.967777490615845	B11CA15NAV3data1
2	5215	81	20.798556566238403	B11CA15NAV3data2
3	4301	68	11.273638010025024	B11CA15NAV3data3
4	4556	69	10.833119869232178	B11CA15NAV3data4
5	4033	65	8.250399589538574	B11CA15NAV3data5
6	4867	73	11.625156879425049	B11CA15NAV3data6
7	3702	62	6.6640191078186035	B11CA15NAV3data7
8	3749	62	6.932819128036499	B11CA15NAV3data8
9	4646	69	8.336496591567993	B11CA15NAV3data9
10	5194	78	18.44981026649475	B11CA15NAV3data10
11	4622	68	9.271155595779419	B11CA15NAV3data11
12	5202	71	11.99002480506897	B11CA15NAV3data12
13	4793	71	13.202204942703247	B11CA15NAV3data13
14	4797	72	14.560318231582642	B11CA15NAV3data14
15	5259	82	21.344636917114258	B11CA15NAV3data15
16	4480	67	8.664042949676514	B11CA15NAV3data16
17	5327	77	16.135817289352417	B11CA15NAV3data17
18	4004	62	7.163661241531372	B11CA15NAV3data18
19	4361	68	7.854896783828735	B11CA15NAV3data19
20	4594	67	7.10062050819397	B11CA15NAV3data20
21	5323	73	12.213382005691528	B11CA15NAV3data21
22	4411	64	7.444388151168823	B11CA15NAV3data22
23	4117	62	7.464745283126831	B11CA15NAV3data23
24	4559	72	11.526123285293579	B11CA15NAV3data24
25	5087	76	13.394779682159424	B11CA15NAV3data25
26	4178	67	12.097244024276733	B11CA15NAV3data26
27	4719	69	8.90414810180664	B11CA15NAV3data27
28	4385	70	9.397385358810425	B11CA15NAV3data28
29	4346	66	7.080095529556274	B11CA15NAV3data29
30	3945	63	6.2854323387146	B11CA15NAV3data30
31	4927	68	8.440181970596313	B11CA15NAV3data31
32	4252	64	6.800132513046265	B11CA15NAV3data32
33	4214	64	7.59199070930481	B11CA15NAV3data33
34	4980	71	10.104696035385132	B11CA15NAV3data34
35	4385	60	5.3955371379852295	B11CA15NAV3data35
36	4346	67	7.564613580703735	B11CA15NAV3data36
37	4163	66	7.615788221359253	B11CA15NAV3data37
38	5010	76	13.666024208068848	B11CA15NAV3data38
39	4821	72	11.486652135848999	B11CA15NAV3data39
40	4215	63	7.8799803256988525	B11CA15NAV3data40
41	5184	76	12.462561845779419	B11CA15NAV3data41
42	4888	78	18.900463104248047	B11CA15NAV3data42
43	4282	64	7.348031520843506	B11CA15NAV3data43
44	4152	69	9.54657506942749	B11CA15NAV3data44
45	4567	69	9.53989553451538	B11CA15NAV3data45
46	4297	68	7.5572240352630615	B11CA15NAV3data46
47	5110	72	10.634826183319092	B11CA15NAV3data47
48	4952	73	15.885053396224976	B11CA15NAV3data48
49	4392	72	10.81113862991333	B11CA15NAV3data49
50	4501	67	7.308665752410889	B11CA15NAV3data50
51	4680	74	13.868963718414307	B11CA15NAV3data51
52	5045	81	64.03180074691772	B11CA15NAV3data52
53	4066	63	5.9571874141693115	B11CA15NAV3data53
54	3532	53	8.959866762161255	B11CA15NAV3data54
55	4715	72	10.505926132202148	B11CA15NAV3data55
56	4476	72	11.521171808242798	B11CA15NAV3data56
57	4843	74	14.191130638122559	B11CA15NAV3data57
58	4440	64	7.206343412399292	B11CA15NAV3data58
59	3775	55	4.682927131652832	B11CA15NAV3data59
60	4547	65	7.789904356002808	B11CA15NAV3data60
61	4244	69	9.80121922492981	B11CA15NAV3data61
62	4211	63	7.9342615604400635	B11CA15NAV3data62
63	4687	66	7.8282201290130615	B11CA15NAV3data63
64	4155	64	8.744240999221802	B11CA15NAV3data64
65	4092	66	8.586354494094849	B11CA15NAV3data65
66	4313	63	8.656087875366211	B11CA15NAV3data66
67	4731	71	9.687286376953125	B11CA15NAV3data67
68	4827	70	11.103796005249023	B11CA15NAV3data68
69	4688	69	10.372117042541504	B11CA15NAV3data69
70	4619	71	9.323410749435425	B11CA15NAV3data70
71	4645	71	10.105784893035889	B11CA15NAV3data71
72	4178	61	6.012090444564819	B11CA15NAV3data72
73	3653	55	5.024057388305664	B11CA15NAV3data73
74	4261	58	5.433153390884399	B11CA15NAV3data74
75	5385	79	14.599231004714966	B11CA15NAV3data75
76	4192	62	5.4722983837127686	B11CA15NAV3data76
77	5313	78	19.27235698699951	B11CA15NAV3data77
78	4747	72	9.564735412597656	B11CA15NAV3data78
79	3821	56	5.4881556034088135	B11CA15NAV3data79
80	4406	69	9.157924890518188	B11CA15NAV3data80
81	4653	67	8.01313328742981	B11CA15NAV3data81
82	5106	73	10.94800353050232	B11CA15NAV3data82
83	4818	69	9.48823094367981	B11CA15NAV3data83
84	3999	63	6.800230026245117	B11CA15NAV3data84
85	5173	77	13.885082483291626	B11CA15NAV3data85
86	4705	72	12.078375339508057	B11CA15NAV3data86
87	4093	62	8.167895555496216	B11CA15NAV3data87
88	4521	76	13.69255256652832	B11CA15NAV3data88
89	4468	64	6.422637224197388	B11CA15NAV3data89
90	4472	70	9.112790584564209	B11CA15NAV3data90
91	5011	79	15.074891090393066	B11CA15NAV3data91
92	4760	72	11.573147535324097	B11CA15NAV3data92
93	4613	70	11.577662706375122	B11CA15NAV3data93
94	4702	69	8.875610828399658	B11CA15NAV3data94
95	5147	75	13.033568859100342	B11CA15NAV3data95
96	5617	80	17.15606713294983	B11CA15NAV3data96
97	4156	61	6.515980005264282	B11CA15NAV3data97
98	5286	84	24.747324466705322	B11CA15NAV3data98
99	4867	71	9.468912839889526	B11CA15NAV3data99
