Trial Number	Score	Moogles Eaten	Time Taken	Data Location
0	5563	80	7.318698883056641	B10CA21data0
1	5029	75	21.920389652252197	B10CA21data1
2	6386	81	11.270857095718384	B10CA21data2
3	5572	81	14.715644598007202	B10CA21data3
4	5694	79	15.641741514205933	B10CA21data4
5	5913	87	11.290350914001465	B10CA21data5
6	5579	81	10.844310283660889	B10CA21data6
7	4727	66	4.921133041381836	B10CA21data7
8	5821	80	8.850136280059814	B10CA21data8
9	1038	14	1.4619367122650146	B10CA21data9
10	4361	64	4.024444103240967	B10CA21data10
11	6445	86	11.850273132324219	B10CA21data11
12	5956	82	5.6183648109436035	B10CA21data12
13	6211	88	9.885732412338257	B10CA21data13
14	6128	90	12.758836269378662	B10CA21data14
15	3383	52	1.6264619827270508	B10CA21data15
16	5860	88	8.031156539916992	B10CA21data16
17	5118	76	6.640305757522583	B10CA21data17
18	5103	72	5.411419868469238	B10CA21data18
19	6079	87	10.797617673873901	B10CA21data19
20	5646	82	19.81703543663025	B10CA21data20
21	6288	90	9.153519868850708	B10CA21data21
22	5172	74	6.574436664581299	B10CA21data22
23	5897	82	17.359605073928833	B10CA21data23
24	5064	76	7.1757972240448	B10CA21data24
25	6576	94	14.233933925628662	B10CA21data25
26	6376	86	9.921156406402588	B10CA21data26
27	6050	87	14.483307361602783	B10CA21data27
28	5849	86	10.205636739730835	B10CA21data28
29	6601	94	12.41782832145691	B10CA21data29
30	5654	83	9.443747758865356	B10CA21data30
31	5658	82	9.150529384613037	B10CA21data31
32	3047	44	4.195778131484985	B10CA21data32
33	6106	88	13.312394857406616	B10CA21data33
34	5983	84	15.084671020507812	B10CA21data34
35	5137	72	4.245654344558716	B10CA21data35
36	5488	78	10.981661796569824	B10CA21data36
37	6181	90	6.985317707061768	B10CA21data37
38	6127	82	13.106941938400269	B10CA21data38
39	6312	80	18.38685894012451	B10CA21data39
40	6168	86	10.561723947525024	B10CA21data40
41	5525	84	7.803135633468628	B10CA21data41
42	5341	77	5.809480905532837	B10CA21data42
43	5220	75	7.538836479187012	B10CA21data43
44	5466	76	7.104972839355469	B10CA21data44
45	5529	80	7.220719575881958	B10CA21data45
46	5202	76	9.25340461730957	B10CA21data46
47	5674	82	9.52797818183899	B10CA21data47
48	5919	81	7.046138286590576	B10CA21data48
49	5464	78	4.775234699249268	B10CA21data49
