Trial Number	Score	Moogles Eaten	Time Taken	Data Location
0	5918	80	8.307714700698853	B10CA22data0
1	6370	82	9.651190280914307	B10CA22data1
2	6145	87	12.585472345352173	B10CA22data2
3	6394	86	12.344817399978638	B10CA22data3
4	5734	74	6.776895046234131	B10CA22data4
5	5278	76	14.154146671295166	B10CA22data5
6	6658	92	12.206356525421143	B10CA22data6
7	6333	86	9.052823066711426	B10CA22data7
8	5818	74	6.094701766967773	B10CA22data8
9	5857	82	11.803464412689209	B10CA22data9
10	6389	92	11.017534732818604	B10CA22data10
11	6429	86	4.952744483947754	B10CA22data11
12	5814	82	11.99891972541809	B10CA22data12
13	4043	58	3.483222246170044	B10CA22data13
14	6023	80	5.9710307121276855	B10CA22data14
15	5379	70	3.620349645614624	B10CA22data15
16	6406	86	10.223694801330566	B10CA22data16
17	6647	92	18.556373596191406	B10CA22data17
18	4628	70	4.598700523376465	B10CA22data18
19	6824	94	15.728970527648926	B10CA22data19
20	5619	78	7.4899609088897705	B10CA22data20
21	5069	70	3.978396415710449	B10CA22data21
22	6563	90	10.66048812866211	B10CA22data22
23	7399	98	5.602014780044556	B10CA22data23
24	5681	83	7.590701103210449	B10CA22data24
25	7304	96	16.836971282958984	B10CA22data25
26	5183	70	5.66684627532959	B10CA22data26
27	6612	91	12.250270366668701	B10CA22data27
28	5811	80	7.548812389373779	B10CA22data28
29	6437	86	8.533193826675415	B10CA22data29
30	5880	84	12.986308336257935	B10CA22data30
31	4549	69	3.8586840629577637	B10CA22data31
32	6898	90	12.212360858917236	B10CA22data32
33	5836	86	9.0568208694458	B10CA22data33
34	6823	94	6.222394704818726	B10CA22data34
35	6311	90	9.163525819778442	B10CA22data35
36	6191	88	7.561807870864868	B10CA22data36
37	5220	72	8.04951548576355	B10CA22data37
38	5492	76	7.281490802764893	B10CA22data38
39	5475	86	11.270857572555542	B10CA22data39
40	6181	86	10.522889137268066	B10CA22data40
41	4691	68	4.153172969818115	B10CA22data41
42	4970	70	5.235030889511108	B10CA22data42
43	6169	88	8.883278369903564	B10CA22data43
44	6811	94	10.307484865188599	B10CA22data44
45	5610	80	6.285223007202148	B10CA22data45
46	6153	86	10.60166072845459	B10CA22data46
47	6324	86	6.006970167160034	B10CA22data47
48	5907	78	4.495715379714966	B10CA22data48
49	6182	84	18.500518321990967	B10CA22data49
